Point Index,Reprojection Error
0,2.749643182413036
1,4.382600477297693
2,5.827451107016782
3,7.653318227777098
4,8.779921148207489
5,9.583259144073715
6,10.121665890420468
7,10.569751899391903
8,19.040306400232485
9,18.949990383356333
10,18.53873122850396
11,17.812110235562063
12,18.67886882764272
13,17.45726626201609
14,15.875025535368035
15,13.862159186092219
16,14.140331624826617
17,11.511379882477607
18,8.427654744879652
19,4.905490196856075
20,2.1852089078452814
21,0.7571295363013401
22,3.4648449170963365
23,2.292032237023521
24,16.747316811508718
25,14.385804724620833
26,10.359611840384385
27,2.7049916713052897
28,3.630115335895103
29,5.965991133851665
30,8.569624779608349
31,8.416363641604121
32,10.464808569801953
33,9.88163087022108
34,11.255121559083214
35,11.229690392472383
36,11.206567016914132
37,10.586177678420329
38,18.40218395810933
39,17.012831753472614
40,16.384602404378544
41,14.433368140096357
42,13.677267353494946
43,11.233632633680248
44,9.327757725583142
45,7.422335534775127
46,4.275608301122618
47,3.0721728938959716
48,8.683638024154073
49,8.168344775341529
50,7.710769493411709
51,8.30432934850641
52,1.303471562456358
53,0.9274314707228183
54,0.19592674113940778
55,0.7832885861464499
56,0.6615084755459408
57,0.4225813942888077
58,1.2679751037109332
59,5.428462857933503
60,5.5248415536553
61,5.465836244092456
62,4.43940501794938
63,4.4191640640167895
64,4.3766642763059425
65,3.320502712787898
66,9.756579986013312
67,8.832438168743652
68,7.707859454789441
69,7.553770434027963
70,7.448566848759635
71,7.377522845339917
72,10.48990344673098
73,1.2042351480423403
74,1.4412782702009663
75,2.960616454283948
76,2.534126813946443
77,2.0860951069589633
78,2.8205216364021215
79,0.9382003983747892
80,10.243428823740805
81,9.533085269172256
82,7.153406194493163
83,5.678331947233403
84,4.254801618149766
85,1.9629022757603602
86,9.324579800642201
87,7.606034294961817
88,4.08951445061247
89,1.2197647305605888
90,0.7755846683806734
91,5.073461434080118
92,2.123863229103881
93,0.409930772552917
94,1.3959110219170658
95,6.843526997762692
96,8.579698452609076
97,8.143462587563368
98,7.749721954549646
99,8.450671238744306
100,7.131749842033489
101,1.352104492155741
102,1.124701610014911
103,0.9398691115624187
104,1.1256729061641755
105,0.8849238209293767
106,0.656048728108249
107,5.158790054677018
108,4.546303105016526
109,4.527923176759756
110,4.511830373018806
111,4.498426111330868
112,4.618302841076136
113,4.5678582738405344
114,9.978614379378113
115,9.951936784309915
116,8.491053277843504
117,8.36437190433561
118,8.24404799644708
119,8.132770761275584
120,3.041661008439285
121,4.045388647748839
122,4.933161914498983
123,4.332949864323225
124,2.7538488992478034
125,1.0291756145483504
126,0.9965870541436598
127,3.7173466322588093
128,5.288389254292012
129,3.1747982061497475
130,0.998024601716121
131,1.908314058540751
132,4.48610461123057
133,3.85041526872695
134,1.0538843833468707
135,2.3689415194058068
136,4.9914009588817505
137,8.398148100444743
138,1.3390828629838365
139,2.539425599992252
140,5.7742705696764585
141,7.693341104385995
142,9.539608925209619
143,1.671589465697668
