Point Index,Reprojection Error
0,19.130255357934107
1,11.49695835347588
2,7.884676627663495
3,0.9687789853875668
4,4.683500039020551
5,9.231460061643924
6,3.1580479546201015
7,6.44847338291184
8,9.13927418895663
9,11.20631354741731
10,12.74510473837484
11,13.771649013031267
12,15.067405957817037
13,15.339910527997494
14,15.153667579607145
15,14.471231489041866
16,13.401594725831371
17,3.424535089682518
18,1.5437216115946497
19,0.8431775550398627
20,2.14323451881043
21,4.987031921344175
22,8.154266384000316
23,9.839130308989416
24,1.7153088215667052
25,0.8084769659988396
26,0.5529557054006925
27,1.2890752939445502
28,2.4025685939674903
29,1.0141889226101226
30,1.0896819099936723
31,7.9148283465358995
32,5.7553627748716405
33,4.536455775894265
34,2.2242508383554127
35,0.7749305646786746
36,2.068006893559289
37,5.844467165031849
38,3.078935319417207
39,1.3490070385107107
40,1.5046466833392156
41,4.3265377929967626
42,8.675485191592124
43,1.3136431867932592
44,4.326742215195977
45,6.100092566724247
46,8.893862844102083
47,11.443493115177969
48,0.8662120563155783
49,1.4071351852123881
50,2.324912168023852
51,3.366529378149971
52,5.057382010917101
53,6.014063635635994
54,6.973795640323561
55,8.024672599962663
56,8.131361599364213
57,0.8279559130775005
58,2.0307129054053483
59,3.5054887417280387
60,3.3634437575050575
61,4.4082738927071485
62,5.476779373195825
63,6.409677304373197
64,6.48718629186917
65,6.650680231284553
66,7.394463263335822
67,8.248874391132402
68,9.08294821777023
69,8.76270195875695
70,9.484085667963127
71,10.057567678085777
72,4.386483047094415
73,3.8522062880542833
74,0.8803972998840263
75,0.5236808809778238
76,2.9354775585809283
77,2.897414011088539
78,4.540526096703703
79,6.8745264762790175
80,6.271423729632873
81,6.925546217071099
82,14.07802553027079
83,14.190122352631438
84,13.03048185609317
85,12.658258305965871
86,12.378069462707376
87,11.51545688438848
88,10.068814874991025
89,9.84940567613173
90,8.306279160032298
91,6.5783367470564125
92,4.679077100791817
93,3.791177971516973
94,1.5581602396433678
95,0.6398543638898001
96,9.777150035205002
97,9.793360816843109
98,9.8443455908548
99,9.996227219583904
100,3.6935935887487235
101,3.782533943350871
102,3.9032661636527384
103,4.052157468135251
104,4.319010175339248
105,1.1382290072305128
106,0.8611118445900997
107,0.6026616346342543
108,0.9363041393240682
109,0.642189076932425
110,0.38945475008045094
111,5.099231974583768
112,4.927027543515723
113,4.287469268345596
114,3.9392796243976202
115,3.5998646420682126
116,8.643121762853648
117,9.30224153727752
118,8.975488659765826
119,8.662739853052779
120,8.532924924129448
121,8.002876007165037
122,4.296055715826969
123,4.660082001348111
124,4.6812610212449375
125,5.147691225065839
126,4.636115046344727
127,5.126014559287456
128,4.512344688630491
129,0.8285990226911433
130,0.6163255811356766
131,1.0355323079629966
132,0.20288248434578554
133,0.704866009679604
134,0.3683585078596703
135,0.8590337309735334
136,4.040030835604218
137,3.519258894372254
138,4.003859067726803
139,3.779888976283751
140,3.3336215898235224
141,3.8294851497209947
142,3.345371797222387
143,8.134137775699713
144,7.900267462336539
145,6.431041797262481
146,5.9306275903331445
147,6.298012779701514
148,5.080481603966796
149,4.665404444259516
150,4.276521880085971
151,4.329278146048811
152,0.5620999507304344
153,0.9401263772444415
154,0.7874618823481683
155,1.2267591940606586
156,1.0449133820956054
157,1.352789269513692
158,0.9391794729433732
159,1.2219668422014156
160,1.2390288442028856
161,4.591413426620331
162,4.761187079187451
163,4.933205145566251
164,4.079080336615164
165,4.075014748245462
166,4.174270032822655
167,4.278302141021962
168,8.212725295253426
169,3.6077326644058125
170,1.8700658601347582
171,2.2951887307135794
172,1.3713500735274815
173,0.9152874483412877
174,1.0599842709661058
175,1.291353310800519
176,0.8230156482984042
177,6.492656682423031
178,5.728087654744842
179,6.009353541343004
180,5.835065829448708
181,6.048947821064673
182,5.626898986937487
183,5.747461869670158
184,5.173208348712049
185,9.753393042326934
186,8.950176548109933
187,8.9294921086077
188,7.90839200764819
189,7.9008092416164395
190,7.80053138551999
191,6.583706921789337
192,7.0329751590025795
193,6.963628814248501
194,6.917255517676235
195,7.900235213097846
196,7.863755668235769
197,2.8394061043962013
198,2.8445807452626135
199,2.8734084868508027
200,2.889113353621623
201,2.8886219953778256
202,2.9102377957509598
203,2.0693190834625566
204,1.0851860807676754
205,0.9743080894505306
206,0.9003321998988341
207,0.8741754631764008
208,0.9655691268347486
209,6.157909152307328
210,6.159883445594085
211,6.17023194886899
212,5.208490416691825
213,5.203662394850774
214,10.227048421987023
215,10.265867707550731
216,6.7241415638014175
217,6.613076925088675
218,7.514898604018958
219,8.43954557083224
220,8.46646676881817
221,9.502965068150662
222,9.363496816732004
223,4.684785642622302
224,5.569817239080699
225,5.273717234226758
226,6.056367652805382
227,6.861066824370912
228,6.680871186684576
229,7.509686226257764
230,7.632636785364873
231,1.7496084152249238
232,2.4480401878639273
233,3.1602662095647154
234,1.7676120213526028
235,2.380700229479399
236,2.9671341254692067
237,2.3566627592500176
238,2.8490946701480246
239,0.8272144972111614
240,7.6198679885765666
241,6.731788476662561
242,6.87551836408692
243,7.24900906028298
244,5.447004805885076
245,5.764604703464823
246,5.141619120383704
247,5.533800319175586
248,1.565077960105893
249,1.3861560860130735
250,0.8801634291347056
251,0.9169298577413304
252,1.3433769911486626
253,1.2031354338555877
254,0.8499092845769489
255,4.914652861351903
256,5.315309640240305
257,4.5509032403079885
258,4.453124348288473
259,3.6001523917507168
260,3.0148529513027107
261,3.0813023033293647
262,7.691682744265223
263,7.065454385542964
