Point Index,Reprojection Error
0,7.241509295934588
1,6.583164898215125
2,6.030611874662561
3,4.5416474894165075
4,3.301187732687919
5,3.1061268222514187
6,5.1257894840259866
7,4.99647891916674
8,4.847648410604558
9,5.729341888330009
10,5.330258592517537
11,4.91115219407318
12,4.4734464295429115
13,10.664833034141541
14,9.990805996511016
15,10.297045759701556
16,8.622283886975108
17,7.73371377766745
18,6.838781945019589
19,4.606447293456432
20,10.532703767070378
21,10.49977825443315
22,7.694592221569486
23,6.578497278357646
24,12.532718552663068
25,9.385783837102506
26,2.386423763113163
27,2.6576050809456175
28,2.3503341956709
29,1.1304572282522871
30,0.42622831793388655
31,0.7132858898745856
32,1.825912670695405
33,1.313759384590335
34,1.121883459416187
35,1.8924075111318193
36,7.3949615311142445
37,6.803194958334569
38,6.179701330022182
39,6.058017264439515
40,5.23897142324407
41,4.400470024106244
42,3.821076795688438
43,2.8029810698883346
44,1.302916377701922
45,0.891388254709754
46,4.469948094849689
47,3.498167332039836
48,0.5665669922684059
49,1.2229296364539823
50,2.815839557838922
51,5.513976220311612
52,1.3282715294180725
53,0.4156736086760055
54,1.9993687064809957
55,3.5184759538716577
56,5.067442039852519
57,6.666096980907778
58,7.4061922779894
59,8.855443375653827
60,11.342090656313873
61,12.842217066683512
62,3.1451912196309437
63,4.393827110775894
64,5.605566981918079
65,3.962833361784799
66,4.819137207559968
67,5.5626255991532165
68,7.328028593512166
69,4.029408456669779
70,4.456807323037714
71,5.2078232790321275
72,6.103975490210723
73,5.675801156121108
74,1.8020288650718055
75,1.0298581110072924
76,2.0885815247409147
77,2.007501531809798
78,1.9123560600066571
79,1.809506426637938
80,7.583654615338929
81,7.367960137030007
82,7.108516795178777
83,6.729404703778223
84,5.336974626853316
85,4.931867276344393
86,11.220101828550638
87,10.666651079830105
88,9.157511722006493
89,7.671549910810727
90,7.0277630835975735
91,6.389926052143209
92,11.333125216163449
93,10.560041609046817
94,9.907658642928459
95,7.541941372755601
96,6.316271633389546
97,5.984277173045983
98,5.471630966861512
99,3.8699226244230096
100,3.180535485444197
101,2.3705541418214318
102,1.6571926638254624
103,9.606247403898386
104,8.122031138661816
105,6.790758384062796
106,4.383133694722869
107,2.953374074163037
108,1.5130237152289876
109,0.0648049444593366
110,2.563483278016632
111,4.065044120506086
112,4.28778768721455
113,1.9429285013218416
114,0.7741244623169683
115,0.6150345757861596
116,2.738986658340085
117,3.949754046486032
118,5.135534065930655
119,6.655039438712077
120,11.188417902126371
121,3.897899714975398
122,4.127565227692014
123,5.308631118514014
124,5.598037162995356
125,5.936902289944203
126,6.3202114810003645
127,1.287698054223379
128,0.9064756031351932
129,1.4447360931074051
130,2.5039729144536738
131,3.225866132006296
132,2.489115544049969
133,1.8724690435842097
134,1.4080942890989936
135,1.3010959881212165
136,1.6646719325916222
137,2.4586871557642125
138,4.192852617933611
139,1.8954606558429805
140,0.6461925707473241
141,1.3909805855614523
142,2.1420218439032443
143,2.8618473278466814
144,12.899090036123814
145,12.238886278341377
146,6.407648903592227
147,6.528952802420521
148,6.824611736530278
149,6.977128640713179
150,7.160298307241241
151,7.37287546595984
152,7.61379377106309
153,7.997688972420758
154,2.581786352431204
155,2.812248971917522
156,3.0936586520240175
157,3.4180453315762707
158,3.777834037057991
159,4.300423369776542
160,4.655596567202071
161,5.035750814738241
162,0.5274803034040004
163,1.295398566454579
164,1.7905337825024508
165,2.4363881122344515
166,2.8526944623372636
167,3.279610370146936
