Point Index,Reprojection Error
0,13.234918390832183
1,11.073772241376396
2,5.289402156025802
3,5.4468205752836845
4,4.0510322286207066
5,4.307302043484028
6,3.623632002258772
7,3.942301041467181
8,2.894235188739066
9,2.614120758067659
10,3.0058609676925863
11,2.5254756841816492
12,2.85891046595868
13,7.885059798475977
14,8.245102163240656
15,7.303097071224754
16,7.54093372946696
17,6.779895419829046
18,7.018922886202059
19,11.170663486461804
20,10.335870126202652
21,10.484285886227967
22,8.68485364214501
23,8.771248841128315
24,5.064191769509743
25,5.434902576092061
26,5.163869103139055
27,4.803829933272863
28,5.193934592022746
29,4.4855525331815995
30,3.680911545097508
31,4.186383524818337
32,2.9863171391351164
33,11.418746397663432
34,10.036845842109171
35,8.619980478979876
36,7.162102066224948
37,5.715898288748471
38,4.183888562481688
39,1.828614946470981
40,0.5471589377395562
41,7.811709287178822
42,6.058633201363538
43,4.280147026714308
44,2.7647396940364692
45,2.0777358318717933
46,0.6063098541651828
47,4.188364831861543
48,13.06113288887639
49,13.485322899404052
50,6.255066619083828
51,6.907267561716904
52,6.513166883230894
53,6.167432054011432
54,6.864732728142469
55,6.602016237276708
56,7.396837322182819
57,7.163473815683292
58,0.3673703239609228
59,1.2015232805136775
60,1.1802932339440684
61,1.91374349659287
62,1.7552119317043584
63,1.8958877133526937
64,2.961386993559838
65,2.9415855669513884
66,2.534545725687977
67,2.5111909195829316
68,1.5457982948578448
69,1.452774678438465
70,1.4039825558651953
71,0.4376377830240278
72,20.769038568842717
73,13.691500426558406
74,7.243254933526695
75,2.318377213137905
76,5.354615189335206
77,9.861552885805349
78,13.854195696690356
79,9.426551427392894
80,14.026400324495391
81,15.58452384363606
82,17.671818062431928
83,19.456372927112497
84,20.892680580117876
85,15.430647285207506
86,16.073640459316486
87,15.486583505491032
88,15.61040535399514
89,15.430507325708575
90,14.865985574348324
91,7.444715721814757
92,5.36861712495148
93,3.753107486387128
94,2.2104363736906145
95,0.8876367535088769
96,17.39642259772954
97,10.614122947763292
98,4.493777301277867
99,0.4907603839507503
100,3.063635029871936
101,1.9753930817495509
102,5.95312906417789
103,9.426551427392894
104,3.396981347864606
105,5.452879281498184
106,7.933585580302721
107,10.174974451074586
108,12.045796810474688
109,6.289422270986554
110,7.412153196073337
111,7.363703883580894
112,8.003777268348117
113,8.234716847419547
114,1.4135953561090797
115,1.3778093762355228
116,0.3767231321900333
117,1.1463115500554086
118,2.1623596964605403
119,9.951197043065852
120,11.312803059293863
121,12.169625805452837
122,6.030725330369469
123,8.296073625208992
124,9.088071235523994
125,9.90379641705545
126,10.740723337299219
127,11.435269678464316
128,13.106821553859248
129,13.840801490644502
130,14.590635035414463
131,14.620084081291122
132,9.007403842545772
133,9.631181263789196
134,10.249192689916448
135,9.457854696614698
136,10.783910504354235
137,11.162804165686575
138,9.608865726604428
139,9.740332393958884
140,10.711968714836983
141,10.70604786457527
142,1.1143845737972795
143,1.264360633417586
144,5.4260603039338235
145,5.421403851632998
146,4.512947345340637
147,3.1400318716164812
148,2.4715723643023155
149,0.5478653037856711
150,1.165298741866603
151,0.9868159596144287
152,7.017524197904466
153,6.1555709000099865
154,6.92791735710892
155,6.886183704329125
156,5.835786075704365
157,6.044918017670955
158,5.902529167651524
159,4.6853009211139796
160,10.711149709422818
161,10.407009618062443
162,8.694788483476055
163,8.209929584269345
164,6.822787939351601
165,5.652296178597709
166,5.027274656321763
167,3.415027422706939
168,8.950367072154492
169,8.515639386633218
170,3.1226641483778805
171,2.1432520101526817
172,4.894185417912813
173,3.1162850083680724
174,2.215182721425915
175,0.1261849732012762
176,2.1156645203405464
177,8.060407413563091
178,5.7509345798386065
179,3.3627673174170605
180,2.044232606335771
181,0.5269292013904611
182,3.976317165238683
183,5.755542765925138
184,2.5955782777503305
185,0.49989000580029025
186,2.320240978820899
187,4.8051499795567665
188,7.422038974526161
189,8.766838556902679
190,11.003832699028171
191,5.294030243533144
192,3.7689423091080037
193,3.6665826467679565
194,4.8413144080751165
195,6.104271403767102
196,6.303867023038718
197,7.684130583477686
198,0.39223866367599836
199,1.3734149465539487
200,1.9531693936094603
201,2.907984685944616
202,3.666463165090407
203,5.442012860151966
204,6.148511800977224
205,0.6246641174956667
206,1.1165764548893515
207,2.4813106864114807
208,3.3420591146302345
209,5.194384539399125
210,5.948496868094425
211,7.752210022254274
212,1.578608594154538
213,2.0502919600608216
214,3.680340504574787
215,4.240461635435913
216,10.59606809306803
217,10.18622160807877
218,9.825601881380564
219,9.592741490998673
220,7.48474557102335
221,7.327867941824749
222,7.200528956794107
223,0.587679419441165
224,0.9722769451489714
225,0.7640801161975271
226,0.5978748362470678
227,0.5950001556718045
228,1.254176386605756
229,5.409017290818058
230,5.137494697339329
231,4.290897381549013
232,4.019932491810158
233,3.600404692036384
234,3.188945636511578
235,1.7937666841572641
236,7.625921363781087
237,8.151306400037946
238,6.341637263351191
239,5.820307186203694
